id,userId,shopId,createTime,updateTime,isDelete
7324,1343,2053,2026-01-20 10:00:00,2026-01-20 10:00:00,0
7325,1344,2066,2026-01-19 09:55:00,2026-01-19 09:55:00,0
7326,1345,2079,2026-01-18 09:50:00,2026-01-18 09:50:00,0
7327,1346,2092,2026-01-17 09:45:00,2026-01-17 09:45:00,0
7328,1347,2105,2026-01-16 09:40:00,2026-01-16 09:40:00,0
7329,1348,2118,2026-01-15 09:35:00,2026-01-15 09:35:00,0
7330,1349,2131,2026-01-14 09:30:00,2026-01-14 09:30:00,0
7331,1350,2144,2026-01-13 09:25:00,2026-01-13 09:25:00,0
7332,1351,2157,2026-01-12 09:20:00,2026-01-12 09:20:00,0
7333,1352,2170,2026-01-11 09:15:00,2026-01-11 09:15:00,0
7334,1353,2183,2026-01-10 09:10:00,2026-01-10 09:10:00,0
7335,1354,2196,2026-01-09 09:05:00,2026-01-09 09:05:00,0
7336,1355,2209,2026-01-08 09:00:00,2026-01-08 09:00:00,0
7337,1356,2222,2026-01-07 08:55:00,2026-01-07 08:55:00,0
7338,1357,2236,2026-01-06 08:50:00,2026-01-06 08:50:00,0
7339,1358,2249,2026-01-05 08:45:00,2026-01-05 08:45:00,0
7340,1359,2262,2026-01-04 08:40:00,2026-01-04 08:40:00,0
7341,1360,2275,2026-01-03 08:35:00,2026-01-03 08:35:00,0
7342,1361,2288,2026-01-02 08:30:00,2026-01-02 08:30:00,0
7343,1362,2301,2026-01-01 08:25:00,2026-01-01 08:25:00,0
7344,1363,2314,2025-12-31 08:20:00,2025-12-31 08:20:00,0
7345,1364,2327,2025-12-30 08:15:00,2025-12-30 08:15:00,0
7346,1365,2340,2025-12-29 08:10:00,2025-12-29 08:10:00,0
7347,1366,2353,2025-12-28 08:05:00,2025-12-28 08:05:00,0
7348,1367,2366,2025-12-27 08:00:00,2025-12-27 08:00:00,0
7349,1368,2379,2025-12-26 07:55:00,2025-12-26 07:55:00,0
7350,1369,2392,2025-12-25 07:50:00,2025-12-25 07:50:00,0
7351,1370,2405,2025-12-24 07:45:00,2025-12-24 07:45:00,0
7352,1371,2418,2025-12-23 07:40:00,2025-12-23 07:40:00,0
7353,1372,2431,2025-12-22 07:35:00,2025-12-22 07:35:00,0
7354,1373,2444,2025-12-21 07:30:00,2025-12-21 07:30:00,0
7355,1374,2457,2025-12-20 07:25:00,2025-12-20 07:25:00,0
7356,1375,2470,2025-12-19 07:20:00,2025-12-19 07:20:00,0
7357,1376,2483,2025-12-18 07:15:00,2025-12-18 07:15:00,0
7358,1377,2496,2025-12-17 07:10:00,2025-12-17 07:10:00,0
7359,1378,2509,2025-12-16 07:05:00,2025-12-16 07:05:00,0
7360,1379,2522,2025-12-15 07:00:00,2025-12-15 07:00:00,0
7361,1380,2536,2025-12-14 06:55:00,2025-12-14 06:55:00,0
7362,1381,2549,2025-12-13 06:50:00,2025-12-13 06:50:00,0
7363,1382,2562,2025-12-12 06:45:00,2025-12-12 06:45:00,0
7364,1383,2575,2025-12-11 06:40:00,2025-12-11 06:40:00,0
7365,1384,2588,2025-12-10 06:35:00,2025-12-10 06:35:00,0
7366,1385,2601,2025-12-09 06:30:00,2025-12-09 06:30:00,0
7367,1386,2614,2025-12-08 06:25:00,2025-12-08 06:25:00,0
7368,1387,2627,2025-12-07 06:20:00,2025-12-07 06:20:00,0
7369,1388,2640,2025-12-06 06:15:00,2025-12-06 06:15:00,0
7370,1389,2653,2025-12-05 06:10:00,2025-12-05 06:10:00,0
7371,1390,2666,2025-12-04 06:05:00,2025-12-04 06:05:00,0
7372,1391,2679,2025-12-03 06:00:00,2025-12-03 06:00:00,0
7373,1392,2692,2025-12-02 05:55:00,2025-12-02 05:55:00,0
7374,1393,2705,2025-12-01 05:50:00,2025-12-01 05:50:00,0
7375,1394,2718,2025-11-30 05:45:00,2025-11-30 05:45:00,0
7376,1395,2731,2025-11-29 05:40:00,2025-11-29 05:40:00,0
7377,1396,2744,2025-11-28 05:35:00,2025-11-28 05:35:00,0
7378,1397,2757,2025-11-27 05:30:00,2025-11-27 05:30:00,0
7379,1398,2770,2025-11-26 05:25:00,2025-11-26 05:25:00,0
7380,1399,2783,2025-11-25 05:20:00,2025-11-25 05:20:00,0
7381,1400,2796,2025-11-24 05:15:00,2025-11-24 05:15:00,0
7382,1401,2809,2025-11-23 05:10:00,2025-11-23 05:10:00,0
7383,1402,2822,2025-11-22 05:05:00,2025-11-22 05:05:00,0
7384,1403,2836,2025-11-21 05:00:00,2025-11-21 05:00:00,0
7385,1404,2849,2025-11-20 04:55:00,2025-11-20 04:55:00,0
7386,1405,2862,2025-11-19 04:50:00,2025-11-19 04:50:00,0
7387,1406,2875,2025-11-18 04:45:00,2025-11-18 04:45:00,0
7388,1407,2888,2025-11-17 04:40:00,2025-11-17 04:40:00,0
7389,1408,2901,2025-11-16 04:35:00,2025-11-16 04:35:00,0
7390,1409,2914,2025-11-15 04:30:00,2025-11-15 04:30:00,0
7391,1410,2927,2025-11-14 04:25:00,2025-11-14 04:25:00,0
7392,1411,2940,2025-11-13 04:20:00,2025-11-13 04:20:00,0
7393,1412,2953,2025-11-12 04:15:00,2025-11-12 04:15:00,0
7394,1413,2966,2025-11-11 04:10:00,2025-11-11 04:10:00,0
7395,1414,2979,2025-11-10 04:05:00,2025-11-10 04:05:00,0
7396,1415,2992,2025-11-09 04:00:00,2025-11-09 04:00:00,0
7397,1416,3005,2025-11-08 03:55:00,2025-11-08 03:55:00,0
7398,1417,3,2025-11-07 03:50:00,2025-11-07 03:50:00,0
7399,1418,16,2025-11-06 03:45:00,2025-11-06 03:45:00,0
7400,1419,29,2025-11-05 12:00:00,2025-11-05 12:00:00,0
7401,1420,42,2025-11-04 11:55:00,2025-11-04 11:55:00,0
7402,1421,55,2025-11-03 11:50:00,2025-11-03 11:50:00,0
7403,1422,68,2025-11-02 11:45:00,2025-11-02 11:45:00,0
7404,1423,81,2025-11-01 11:40:00,2025-11-01 11:40:00,0
7405,1424,94,2025-10-31 11:35:00,2025-10-31 11:35:00,0
7406,1425,107,2025-10-30 11:30:00,2025-10-30 11:30:00,0
7407,1426,121,2025-10-29 11:25:00,2025-10-29 11:25:00,0
7408,1427,134,2025-10-28 11:20:00,2025-10-28 11:20:00,0
7409,1428,147,2025-10-27 11:15:00,2025-10-27 11:15:00,0
7410,1429,160,2025-10-26 11:10:00,2025-10-26 11:10:00,0
7411,1430,173,2025-10-25 11:05:00,2025-10-25 11:05:00,0
7412,1431,186,2025-10-24 11:00:00,2025-10-24 11:00:00,0
7413,1432,199,2025-10-23 10:55:00,2025-10-23 10:55:00,0
7414,1433,212,2025-10-22 10:50:00,2025-10-22 10:50:00,0
7415,1434,225,2025-10-21 10:45:00,2025-10-21 10:45:00,0
7416,1435,238,2025-10-20 10:40:00,2025-10-20 10:40:00,0
7417,1436,251,2025-10-19 10:35:00,2025-10-19 10:35:00,0
7418,1437,264,2025-10-18 10:30:00,2025-10-18 10:30:00,0
7419,1438,277,2025-10-17 10:25:00,2025-10-17 10:25:00,0
7420,1439,290,2025-10-16 10:20:00,2025-10-16 10:20:00,0
7421,1440,303,2025-10-15 10:15:00,2025-10-15 10:15:00,0
7422,1441,316,2025-10-14 10:10:00,2025-10-14 10:10:00,0
7423,1442,329,2025-10-13 10:05:00,2025-10-13 10:05:00,0
7424,1443,342,2025-10-12 10:00:00,2025-10-12 10:00:00,0
7425,1444,355,2025-10-11 09:55:00,2025-10-11 09:55:00,0
7426,1445,368,2025-10-10 09:50:00,2025-10-10 09:50:00,0
7427,1446,381,2025-10-09 09:45:00,2025-10-09 09:45:00,0
7428,1447,394,2025-10-08 09:40:00,2025-10-08 09:40:00,0
7429,1448,407,2025-10-07 09:35:00,2025-10-07 09:35:00,0
7430,1449,421,2025-10-06 09:30:00,2025-10-06 09:30:00,0
7431,1450,434,2025-10-05 09:25:00,2025-10-05 09:25:00,0
7432,1451,447,2025-10-04 09:20:00,2025-10-04 09:20:00,0
7433,1452,460,2025-10-03 09:15:00,2025-10-03 09:15:00,0
7434,1453,473,2025-10-02 09:10:00,2025-10-02 09:10:00,0
7435,1454,486,2025-10-01 09:05:00,2025-10-01 09:05:00,0
7436,1455,499,2025-09-30 09:00:00,2025-09-30 09:00:00,0
7437,1456,512,2025-09-29 08:55:00,2025-09-29 08:55:00,0
7438,1457,525,2025-09-28 08:50:00,2025-09-28 08:50:00,0
7439,1458,538,2025-09-27 08:45:00,2025-09-27 08:45:00,0
7440,1459,551,2025-09-26 08:40:00,2025-09-26 08:40:00,0
7441,1460,564,2025-09-25 08:35:00,2025-09-25 08:35:00,0
7442,1461,577,2025-09-24 08:30:00,2025-09-24 08:30:00,0
7443,1462,590,2025-09-23 08:25:00,2025-09-23 08:25:00,0
7444,1463,603,2025-09-22 08:20:00,2025-09-22 08:20:00,0
7445,1464,616,2025-09-21 08:15:00,2025-09-21 08:15:00,0
7446,1465,629,2025-09-20 08:10:00,2025-09-20 08:10:00,0
7447,1466,642,2025-09-19 08:05:00,2025-09-19 08:05:00,0
7448,1467,655,2025-09-18 08:00:00,2025-09-18 08:00:00,0
7449,1468,668,2025-09-17 07:55:00,2025-09-17 07:55:00,0
7450,1469,681,2025-09-16 07:50:00,2025-09-16 07:50:00,0
7451,1470,694,2025-09-15 07:45:00,2025-09-15 07:45:00,0
7452,1471,707,2025-09-14 07:40:00,2025-09-14 07:40:00,0
7453,1472,721,2025-09-13 07:35:00,2025-09-13 07:35:00,0
7454,1473,734,2025-09-12 07:30:00,2025-09-12 07:30:00,0
7455,1474,747,2025-09-11 07:25:00,2025-09-11 07:25:00,0
7456,1475,760,2025-09-10 07:20:00,2025-09-10 07:20:00,0
7457,1476,773,2025-09-09 07:15:00,2025-09-09 07:15:00,0
7458,1477,786,2025-09-08 07:10:00,2025-09-08 07:10:00,0
7459,1478,799,2025-09-07 07:05:00,2025-09-07 07:05:00,0
7460,1479,812,2025-09-06 07:00:00,2025-09-06 07:00:00,0
7461,1480,825,2025-09-05 06:55:00,2025-09-05 06:55:00,0
7462,1481,838,2025-09-04 06:50:00,2025-09-04 06:50:00,0
7463,1482,851,2025-09-03 06:45:00,2025-09-03 06:45:00,0
7464,1483,864,2025-09-02 06:40:00,2025-09-02 06:40:00,0
7465,1484,877,2025-09-01 06:35:00,2025-09-01 06:35:00,0
7466,1485,890,2025-08-31 06:30:00,2025-08-31 06:30:00,0
7467,1486,903,2025-08-30 06:25:00,2025-08-30 06:25:00,0
7468,1487,916,2025-08-29 06:20:00,2025-08-29 06:20:00,0
7469,1488,929,2025-08-28 06:15:00,2025-08-28 06:15:00,0
7470,1489,942,2025-08-27 06:10:00,2025-08-27 06:10:00,0
7471,1490,955,2025-08-26 06:05:00,2025-08-26 06:05:00,0
7472,1491,968,2025-08-25 06:00:00,2025-08-25 06:00:00,0
7473,1492,981,2025-08-24 05:55:00,2025-08-24 05:55:00,0
7474,1493,994,2025-08-23 05:50:00,2025-08-23 05:50:00,0
7475,1494,1007,2025-08-22 05:45:00,2025-08-22 05:45:00,0
7476,1495,1021,2025-08-21 05:40:00,2025-08-21 05:40:00,0
7477,1496,1034,2025-08-20 05:35:00,2025-08-20 05:35:00,0
7478,1497,1047,2025-08-19 05:30:00,2025-08-19 05:30:00,0
7479,1498,1060,2025-08-18 05:25:00,2025-08-18 05:25:00,0
7480,1499,1073,2026-03-25 05:20:00,2026-03-25 05:20:00,0
7481,1500,1086,2026-03-24 05:15:00,2026-03-24 05:15:00,0
7482,1501,1099,2026-03-23 05:10:00,2026-03-23 05:10:00,0
7483,1502,1112,2026-03-22 05:05:00,2026-03-22 05:05:00,0
7484,1503,1125,2026-03-21 05:00:00,2026-03-21 05:00:00,0
7485,1504,1138,2026-03-20 04:55:00,2026-03-20 04:55:00,0
7486,1505,1151,2026-03-19 04:50:00,2026-03-19 04:50:00,0
7487,1506,1164,2026-03-18 04:45:00,2026-03-18 04:45:00,0
7488,1507,1177,2026-03-17 04:40:00,2026-03-17 04:40:00,0
7489,1508,1190,2026-03-16 04:35:00,2026-03-16 04:35:00,0
7490,1509,1203,2026-03-15 04:30:00,2026-03-15 04:30:00,0
7491,1510,1216,2026-03-14 04:25:00,2026-03-14 04:25:00,0
7492,1511,1229,2026-03-13 04:20:00,2026-03-13 04:20:00,0
7493,1512,1242,2026-03-12 04:15:00,2026-03-12 04:15:00,0
7494,1513,1255,2026-03-11 04:10:00,2026-03-11 04:10:00,0
7495,1514,1268,2026-03-10 04:05:00,2026-03-10 04:05:00,0
7496,1515,1281,2026-03-09 04:00:00,2026-03-09 04:00:00,0
7497,1516,1294,2026-03-08 03:55:00,2026-03-08 03:55:00,0
7498,1517,1307,2026-03-07 03:50:00,2026-03-07 03:50:00,0
7499,1518,1321,2026-03-06 03:45:00,2026-03-06 03:45:00,0
7500,1519,1334,2026-03-05 12:00:00,2026-03-05 12:00:00,0
7501,1520,1347,2026-03-04 11:55:00,2026-03-04 11:55:00,0
7502,1521,1360,2026-03-03 11:50:00,2026-03-03 11:50:00,0
7503,1522,1373,2026-03-02 11:45:00,2026-03-02 11:45:00,0
7504,1523,1386,2026-03-01 11:40:00,2026-03-01 11:40:00,0
7505,1524,1399,2026-02-28 11:35:00,2026-02-28 11:35:00,0
7506,1525,1412,2026-02-27 11:30:00,2026-02-27 11:30:00,0
7507,1526,1425,2026-02-26 11:25:00,2026-02-26 11:25:00,0
7508,1527,1438,2026-02-25 11:20:00,2026-02-25 11:20:00,0
7509,1528,1451,2026-02-24 11:15:00,2026-02-24 11:15:00,0
7510,1529,1464,2026-02-23 11:10:00,2026-02-23 11:10:00,0
7511,1530,1477,2026-02-22 11:05:00,2026-02-22 11:05:00,0
7512,1531,1490,2026-02-21 11:00:00,2026-02-21 11:00:00,0
7513,1532,1503,2026-02-20 10:55:00,2026-02-20 10:55:00,0
7514,1533,1516,2026-02-19 10:50:00,2026-02-19 10:50:00,0
7515,1534,1529,2026-02-18 10:45:00,2026-02-18 10:45:00,0
7516,1535,1542,2026-02-17 10:40:00,2026-02-17 10:40:00,0
7517,1536,1555,2026-02-16 10:35:00,2026-02-16 10:35:00,0
7518,1537,1568,2026-02-15 10:30:00,2026-02-15 10:30:00,0
7519,1538,1581,2026-02-14 10:25:00,2026-02-14 10:25:00,0
7520,1539,1594,2026-02-13 10:20:00,2026-02-13 10:20:00,0
7521,1540,1607,2026-02-12 10:15:00,2026-02-12 10:15:00,0
7522,1541,1621,2026-02-11 10:10:00,2026-02-11 10:10:00,0
7523,1542,1634,2026-02-10 10:05:00,2026-02-10 10:05:00,0
7524,1543,1647,2026-02-09 10:00:00,2026-02-09 10:00:00,0
7525,1544,1660,2026-02-08 09:55:00,2026-02-08 09:55:00,0
7526,1545,1673,2026-02-07 09:50:00,2026-02-07 09:50:00,0
7527,1546,1686,2026-02-06 09:45:00,2026-02-06 09:45:00,0
7528,1547,1699,2026-02-05 09:40:00,2026-02-05 09:40:00,0
7529,1548,1712,2026-02-04 09:35:00,2026-02-04 09:35:00,0
7530,1549,1725,2026-02-03 09:30:00,2026-02-03 09:30:00,0
7531,1550,1738,2026-02-02 09:25:00,2026-02-02 09:25:00,0
7532,1551,1751,2026-02-01 09:20:00,2026-02-01 09:20:00,0
7533,1552,1764,2026-01-31 09:15:00,2026-01-31 09:15:00,0
7534,1553,1777,2026-01-30 09:10:00,2026-01-30 09:10:00,0
7535,1554,1790,2026-01-29 09:05:00,2026-01-29 09:05:00,0
7536,1555,1803,2026-01-28 09:00:00,2026-01-28 09:00:00,0
7537,1556,1816,2026-01-27 08:55:00,2026-01-27 08:55:00,0
7538,1557,1829,2026-01-26 08:50:00,2026-01-26 08:50:00,0
7539,1558,1842,2026-01-25 08:45:00,2026-01-25 08:45:00,0
7540,1559,1855,2026-01-24 08:40:00,2026-01-24 08:40:00,0
7541,1560,1868,2026-01-23 08:35:00,2026-01-23 08:35:00,0
7542,1561,1881,2026-01-22 08:30:00,2026-01-22 08:30:00,0
7543,1562,1894,2026-01-21 08:25:00,2026-01-21 08:25:00,0
7544,1563,1907,2026-01-20 08:20:00,2026-01-20 08:20:00,0
7545,1564,1921,2026-01-19 08:15:00,2026-01-19 08:15:00,0
7546,1565,1934,2026-01-18 08:10:00,2026-01-18 08:10:00,0
7547,1566,1947,2026-01-17 08:05:00,2026-01-17 08:05:00,0
7548,1567,1960,2026-01-16 08:00:00,2026-01-16 08:00:00,0
7549,1568,1973,2026-01-15 07:55:00,2026-01-15 07:55:00,0
7550,1569,1986,2026-01-14 07:50:00,2026-01-14 07:50:00,0
7551,1570,1999,2026-01-13 07:45:00,2026-01-13 07:45:00,0
7552,1571,2012,2026-01-12 07:40:00,2026-01-12 07:40:00,0
7553,1572,2025,2026-01-11 07:35:00,2026-01-11 07:35:00,0
7554,1573,2038,2026-01-10 07:30:00,2026-01-10 07:30:00,0
7555,1574,2051,2026-01-09 07:25:00,2026-01-09 07:25:00,0
7556,1575,2064,2026-01-08 07:20:00,2026-01-08 07:20:00,0
7557,1576,2077,2026-01-07 07:15:00,2026-01-07 07:15:00,0
7558,1577,2090,2026-01-06 07:10:00,2026-01-06 07:10:00,0
7559,1578,2103,2026-01-05 07:05:00,2026-01-05 07:05:00,0
7560,1579,2116,2026-01-04 07:00:00,2026-01-04 07:00:00,0
7561,1580,2129,2026-01-03 06:55:00,2026-01-03 06:55:00,0
7562,1581,2142,2026-01-02 06:50:00,2026-01-02 06:50:00,0
7563,1582,2155,2026-01-01 06:45:00,2026-01-01 06:45:00,0
7564,1583,2168,2025-12-31 06:40:00,2025-12-31 06:40:00,0
7565,1584,2181,2025-12-30 06:35:00,2025-12-30 06:35:00,0
7566,1585,2194,2025-12-29 06:30:00,2025-12-29 06:30:00,0
7567,1586,2207,2025-12-28 06:25:00,2025-12-28 06:25:00,0
7568,1587,2221,2025-12-27 06:20:00,2025-12-27 06:20:00,0
7569,1588,2234,2025-12-26 06:15:00,2025-12-26 06:15:00,0
7570,1589,2247,2025-12-25 06:10:00,2025-12-25 06:10:00,0
7571,1590,2260,2025-12-24 06:05:00,2025-12-24 06:05:00,0
7572,1591,2273,2025-12-23 06:00:00,2025-12-23 06:00:00,0
7573,1592,2286,2025-12-22 05:55:00,2025-12-22 05:55:00,0
7574,1593,2299,2025-12-21 05:50:00,2025-12-21 05:50:00,0
7575,1594,2312,2025-12-20 05:45:00,2025-12-20 05:45:00,0
7576,1595,2325,2025-12-19 05:40:00,2025-12-19 05:40:00,0
7577,1596,2338,2025-12-18 05:35:00,2025-12-18 05:35:00,0
7578,1597,2351,2025-12-17 05:30:00,2025-12-17 05:30:00,0
7579,1598,2364,2025-12-16 05:25:00,2025-12-16 05:25:00,0
7580,1599,2377,2025-12-15 05:20:00,2025-12-15 05:20:00,0
7581,1600,2390,2025-12-14 05:15:00,2025-12-14 05:15:00,0
7582,1601,2403,2025-12-13 05:10:00,2025-12-13 05:10:00,0
7583,1602,2416,2025-12-12 05:05:00,2025-12-12 05:05:00,0
7584,1603,2429,2025-12-11 05:00:00,2025-12-11 05:00:00,0
7585,1604,2442,2025-12-10 04:55:00,2025-12-10 04:55:00,0
7586,1605,2455,2025-12-09 04:50:00,2025-12-09 04:50:00,0
7587,1606,2468,2025-12-08 04:45:00,2025-12-08 04:45:00,0
7588,1607,2481,2025-12-07 04:40:00,2025-12-07 04:40:00,0
7589,1608,2494,2025-12-06 04:35:00,2025-12-06 04:35:00,0
7590,1609,2507,2025-12-05 04:30:00,2025-12-05 04:30:00,0
7591,1610,2521,2025-12-04 04:25:00,2025-12-04 04:25:00,0
7592,1611,2534,2025-12-03 04:20:00,2025-12-03 04:20:00,0
7593,1612,2547,2025-12-02 04:15:00,2025-12-02 04:15:00,0
7594,1613,2560,2025-12-01 04:10:00,2025-12-01 04:10:00,0
7595,1614,2573,2025-11-30 04:05:00,2025-11-30 04:05:00,0
7596,1615,2586,2025-11-29 04:00:00,2025-11-29 04:00:00,0
7597,1616,2599,2025-11-28 03:55:00,2025-11-28 03:55:00,0
7598,1617,2612,2025-11-27 03:50:00,2025-11-27 03:50:00,0
7599,1618,2625,2025-11-26 03:45:00,2025-11-26 03:45:00,0
7600,1619,2638,2025-11-25 12:00:00,2025-11-25 12:00:00,0
7601,1620,2651,2025-11-24 11:55:00,2025-11-24 11:55:00,0
7602,1621,2664,2025-11-23 11:50:00,2025-11-23 11:50:00,0
7603,1622,2677,2025-11-22 11:45:00,2025-11-22 11:45:00,0
7604,1623,2690,2025-11-21 11:40:00,2025-11-21 11:40:00,0
7605,1624,2703,2025-11-20 11:35:00,2025-11-20 11:35:00,0
7606,1625,2716,2025-11-19 11:30:00,2025-11-19 11:30:00,0
7607,1626,2729,2025-11-18 11:25:00,2025-11-18 11:25:00,0
7608,1627,2742,2025-11-17 11:20:00,2025-11-17 11:20:00,0
7609,1628,2755,2025-11-16 11:15:00,2025-11-16 11:15:00,0
7610,1629,2768,2025-11-15 11:10:00,2025-11-15 11:10:00,0
7611,1630,2781,2025-11-14 11:05:00,2025-11-14 11:05:00,0
7612,1631,2794,2025-11-13 11:00:00,2025-11-13 11:00:00,0
7613,1632,2807,2025-11-12 10:55:00,2025-11-12 10:55:00,0
7614,1633,2821,2025-11-11 10:50:00,2025-11-11 10:50:00,0
7615,1634,2834,2025-11-10 10:45:00,2025-11-10 10:45:00,0
7616,1635,2847,2025-11-09 10:40:00,2025-11-09 10:40:00,0
7617,1636,2860,2025-11-08 10:35:00,2025-11-08 10:35:00,0
7618,1637,2873,2025-11-07 10:30:00,2025-11-07 10:30:00,0
7619,1638,2886,2025-11-06 10:25:00,2025-11-06 10:25:00,0
7620,1639,2899,2025-11-05 10:20:00,2025-11-05 10:20:00,0
7621,1640,2912,2025-11-04 10:15:00,2025-11-04 10:15:00,0
7622,1641,2925,2025-11-03 10:10:00,2025-11-03 10:10:00,0
7623,1642,2938,2025-11-02 10:05:00,2025-11-02 10:05:00,0
7624,1643,2951,2025-11-01 10:00:00,2025-11-01 10:00:00,0
7625,1644,2964,2025-10-31 09:55:00,2025-10-31 09:55:00,0
7626,1645,2977,2025-10-30 09:50:00,2025-10-30 09:50:00,0
7627,1646,2990,2025-10-29 09:45:00,2025-10-29 09:45:00,0
7628,1647,3003,2025-10-28 09:40:00,2025-10-28 09:40:00,0
7629,1648,1,2025-10-27 09:35:00,2025-10-27 09:35:00,0
7630,1649,14,2025-10-26 09:30:00,2025-10-26 09:30:00,0
7631,1650,27,2025-10-25 09:25:00,2025-10-25 09:25:00,0
7632,1651,40,2025-10-24 09:20:00,2025-10-24 09:20:00,0
7633,1652,53,2025-10-23 09:15:00,2025-10-23 09:15:00,0
7634,1653,66,2025-10-22 09:10:00,2025-10-22 09:10:00,0
7635,1654,79,2025-10-21 09:05:00,2025-10-21 09:05:00,0
7636,1655,92,2025-10-20 09:00:00,2025-10-20 09:00:00,0
7637,1656,106,2025-10-19 08:55:00,2025-10-19 08:55:00,0
7638,1657,119,2025-10-18 08:50:00,2025-10-18 08:50:00,0
7639,1658,132,2025-10-17 08:45:00,2025-10-17 08:45:00,0
7640,1659,145,2025-10-16 08:40:00,2025-10-16 08:40:00,0
7641,1660,158,2025-10-15 08:35:00,2025-10-15 08:35:00,0
7642,1661,171,2025-10-14 08:30:00,2025-10-14 08:30:00,0
7643,1662,184,2025-10-13 08:25:00,2025-10-13 08:25:00,0
7644,1663,197,2025-10-12 08:20:00,2025-10-12 08:20:00,0
7645,1664,210,2025-10-11 08:15:00,2025-10-11 08:15:00,0
7646,1665,223,2025-10-10 08:10:00,2025-10-10 08:10:00,0
7647,1666,236,2025-10-09 08:05:00,2025-10-09 08:05:00,0
7648,1667,249,2025-10-08 08:00:00,2025-10-08 08:00:00,0
7649,1668,262,2025-10-07 07:55:00,2025-10-07 07:55:00,0
7650,1669,275,2025-10-06 07:50:00,2025-10-06 07:50:00,0
7651,1670,288,2025-10-05 07:45:00,2025-10-05 07:45:00,0
7652,1671,301,2025-10-04 07:40:00,2025-10-04 07:40:00,0
7653,1672,314,2025-10-03 07:35:00,2025-10-03 07:35:00,0
7654,1673,327,2025-10-02 07:30:00,2025-10-02 07:30:00,0
7655,1674,340,2025-10-01 07:25:00,2025-10-01 07:25:00,0
7656,1675,353,2025-09-30 07:20:00,2025-09-30 07:20:00,0
7657,1676,366,2025-09-29 07:15:00,2025-09-29 07:15:00,0
7658,1677,379,2025-09-28 07:10:00,2025-09-28 07:10:00,0
7659,1678,392,2025-09-27 07:05:00,2025-09-27 07:05:00,0
7660,1679,406,2025-09-26 07:00:00,2025-09-26 07:00:00,0
7661,1680,419,2025-09-25 06:55:00,2025-09-25 06:55:00,0
7662,1681,432,2025-09-24 06:50:00,2025-09-24 06:50:00,0
7663,1682,445,2025-09-23 06:45:00,2025-09-23 06:45:00,0
7664,1683,458,2025-09-22 06:40:00,2025-09-22 06:40:00,0
7665,1684,471,2025-09-21 06:35:00,2025-09-21 06:35:00,0
7666,1685,484,2025-09-20 06:30:00,2025-09-20 06:30:00,0
7667,1686,497,2025-09-19 06:25:00,2025-09-19 06:25:00,0
7668,1687,510,2025-09-18 06:20:00,2025-09-18 06:20:00,0
7669,1688,523,2025-09-17 06:15:00,2025-09-17 06:15:00,0
7670,1689,536,2025-09-16 06:10:00,2025-09-16 06:10:00,0
7671,1690,549,2025-09-15 06:05:00,2025-09-15 06:05:00,0
7672,1691,562,2025-09-14 06:00:00,2025-09-14 06:00:00,0
7673,1692,575,2025-09-13 05:55:00,2025-09-13 05:55:00,0
7674,1693,588,2025-09-12 05:50:00,2025-09-12 05:50:00,0
7675,1694,601,2025-09-11 05:45:00,2025-09-11 05:45:00,0
7676,1695,614,2025-09-10 05:40:00,2025-09-10 05:40:00,0
7677,1696,627,2025-09-09 05:35:00,2025-09-09 05:35:00,0
7678,1697,640,2025-09-08 05:30:00,2025-09-08 05:30:00,0
7679,1698,653,2025-09-07 05:25:00,2025-09-07 05:25:00,0
7680,1699,666,2025-09-06 05:20:00,2025-09-06 05:20:00,0
7681,1700,679,2025-09-05 05:15:00,2025-09-05 05:15:00,0
7682,1701,692,2025-09-04 05:10:00,2025-09-04 05:10:00,0
7683,1702,706,2025-09-03 05:05:00,2025-09-03 05:05:00,0
7684,1703,719,2025-09-02 05:00:00,2025-09-02 05:00:00,0
7685,1704,732,2025-09-01 04:55:00,2025-09-01 04:55:00,0
7686,1705,745,2025-08-31 04:50:00,2025-08-31 04:50:00,0
7687,1706,758,2025-08-30 04:45:00,2025-08-30 04:45:00,0
7688,1707,771,2025-08-29 04:40:00,2025-08-29 04:40:00,0
7689,1708,784,2025-08-28 04:35:00,2025-08-28 04:35:00,0
7690,1709,797,2025-08-27 04:30:00,2025-08-27 04:30:00,0
7691,1710,810,2025-08-26 04:25:00,2025-08-26 04:25:00,0
7692,1711,823,2025-08-25 04:20:00,2025-08-25 04:20:00,0
7693,1712,836,2025-08-24 04:15:00,2025-08-24 04:15:00,0
7694,1713,849,2025-08-23 04:10:00,2025-08-23 04:10:00,0
7695,1714,862,2025-08-22 04:05:00,2025-08-22 04:05:00,0
7696,1715,875,2025-08-21 04:00:00,2025-08-21 04:00:00,0
7697,1716,888,2025-08-20 03:55:00,2025-08-20 03:55:00,0
7698,1717,901,2025-08-19 03:50:00,2025-08-19 03:50:00,0
7699,1718,914,2025-08-18 03:45:00,2025-08-18 03:45:00,0
7700,1719,927,2026-03-25 12:00:00,2026-03-25 12:00:00,0
7701,1720,940,2026-03-24 11:55:00,2026-03-24 11:55:00,0
7702,1721,953,2026-03-23 11:50:00,2026-03-23 11:50:00,0
7703,1722,966,2026-03-22 11:45:00,2026-03-22 11:45:00,0
7704,1723,979,2026-03-21 11:40:00,2026-03-21 11:40:00,0
