id,managerId,name,description,tags,categoryId,longitude,latitude,address,city,businessStatus,auditStatus,avgScore,ratingCount,commentCount,favoriteCount,viewCount,createTime,updateTime,isDelete
332,52,压测日料店0332,日料场景门店，适合高频并发测试，门店编号 332,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.416000,39.916000,成都市压测大道332号,成都,1,1,4.64,14,71,21,2312,2026-02-07 12:00:00,2026-03-24 12:00:00,0
333,53,压测西餐厅0333,西餐场景门店，适合高频并发测试，门店编号 333,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.417000,39.917000,杭州市压测大道333号,杭州,1,1,4.62,13,0,11,2319,2026-02-06 12:00:00,2026-03-23 12:00:00,0
334,54,压测川菜馆0334,川菜场景门店，适合高频并发测试，门店编号 334,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.418000,39.918000,北京市压测大道334号,北京,1,1,4.46,13,0,22,2326,2026-02-05 12:00:00,2026-03-22 12:00:00,0
335,55,压测粤菜馆0335,粤菜场景门店，适合高频并发测试，门店编号 335,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.419000,39.919000,上海市压测大道335号,上海,1,1,4.07,14,0,11,2333,2026-02-04 12:00:00,2026-03-21 12:00:00,0
336,16,压测火锅店0336,火锅场景门店，适合高频并发测试，门店编号 336,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.420000,39.920000,广州市压测大道336号,广州,1,1,4.08,13,70,22,2340,2026-02-03 12:00:00,2026-03-20 12:00:00,0
337,17,压测烧烤铺0337,烧烤场景门店，适合高频并发测试，门店编号 337,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.421000,39.921000,深圳市压测大道337号,深圳,1,1,4.69,13,0,11,2347,2026-02-02 12:00:00,2026-03-19 12:00:00,0
338,18,压测奶茶店0338,奶茶场景门店，适合高频并发测试，门店编号 338,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.422000,39.922000,成都市压测大道338号,成都,1,1,4.62,13,0,22,2354,2026-02-01 12:00:00,2026-03-18 12:00:00,0
339,19,压测咖啡馆0339,咖啡场景门店，适合高频并发测试，门店编号 339,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.423000,39.923000,杭州市压测大道339号,杭州,1,1,4.50,14,71,11,2361,2026-01-31 12:00:00,2026-03-17 12:00:00,0
340,20,压测快餐店0340,快餐场景门店，适合高频并发测试，门店编号 340,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.424000,39.924000,北京市压测大道340号,北京,1,1,4.38,13,0,22,2368,2026-01-30 12:00:00,2026-03-16 12:00:00,0
341,21,压测甜品屋0341,甜品场景门店，适合高频并发测试，门店编号 341,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.425000,39.925000,上海市压测大道341号,上海,1,1,4.08,13,0,11,2375,2026-01-29 12:00:00,2026-03-15 12:00:00,0
342,22,压测日料店0342,日料场景门店，适合高频并发测试，门店编号 342,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.426000,39.926000,广州市压测大道342号,广州,1,1,4.29,14,0,21,2382,2026-01-28 12:00:00,2026-03-14 12:00:00,0
343,23,压测西餐厅0343,西餐场景门店，适合高频并发测试，门店编号 343,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.427000,39.927000,深圳市压测大道343号,深圳,1,1,4.62,13,70,11,2389,2026-01-27 12:00:00,2026-03-13 12:00:00,0
344,24,压测川菜馆0344,川菜场景门店，适合高频并发测试，门店编号 344,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.428000,39.928000,成都市压测大道344号,成都,1,1,4.62,13,0,21,2396,2026-01-26 12:00:00,2026-03-12 12:00:00,0
345,25,压测粤菜馆0345,粤菜场景门店，适合高频并发测试，门店编号 345,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.429000,39.929000,杭州市压测大道345号,杭州,1,1,4.54,13,0,11,2403,2026-01-25 12:00:00,2026-03-11 12:00:00,0
346,26,压测火锅店0346,火锅场景门店，适合高频并发测试，门店编号 346,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.430000,39.930000,北京市压测大道346号,北京,1,1,4.14,14,71,21,2410,2026-01-24 12:00:00,2026-03-25 12:00:00,0
347,27,压测烧烤铺0347,烧烤场景门店，适合高频并发测试，门店编号 347,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.431000,39.931000,上海市压测大道347号,上海,1,1,4.23,13,0,22,2417,2026-01-23 12:00:00,2026-03-24 12:00:00,0
348,28,压测奶茶店0348,奶茶场景门店，适合高频并发测试，门店编号 348,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.432000,39.932000,广州市压测大道348号,广州,1,1,4.15,13,0,11,2424,2026-01-22 12:00:00,2026-03-23 12:00:00,0
349,29,压测咖啡馆0349,咖啡场景门店，适合高频并发测试，门店编号 349,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.433000,39.933000,深圳市压测大道349号,深圳,1,1,4.64,14,0,22,2431,2026-01-21 12:00:00,2026-03-22 12:00:00,0
350,30,压测快餐店0350,快餐场景门店，适合高频并发测试，门店编号 350,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.434000,39.934000,成都市压测大道350号,成都,1,1,4.69,13,70,11,2438,2026-01-20 12:00:00,2026-03-21 12:00:00,0
351,31,压测甜品屋0351,甜品场景门店，适合高频并发测试，门店编号 351,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.435000,39.935000,杭州市压测大道351号,杭州,1,1,4.38,13,0,22,2445,2026-01-19 12:00:00,2026-03-20 12:00:00,0
352,32,压测日料店0352,日料场景门店，适合高频并发测试，门店编号 352,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.436000,39.936000,北京市压测大道352号,北京,1,1,4.23,13,0,11,2452,2026-01-18 12:00:00,2026-03-19 12:00:00,0
353,33,压测西餐厅0353,西餐场景门店，适合高频并发测试，门店编号 353,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.437000,39.937000,上海市压测大道353号,上海,1,1,4.07,14,71,22,2459,2026-01-17 12:00:00,2026-03-18 12:00:00,0
354,34,压测川菜馆0354,川菜场景门店，适合高频并发测试，门店编号 354,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.438000,39.938000,广州市压测大道354号,广州,1,1,4.31,13,0,11,2466,2026-01-16 12:00:00,2026-03-17 12:00:00,0
355,35,压测粤菜馆0355,粤菜场景门店，适合高频并发测试，门店编号 355,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.439000,39.939000,深圳市压测大道355号,深圳,1,1,4.69,13,0,21,2473,2026-01-15 12:00:00,2026-03-16 12:00:00,0
356,36,压测火锅店0356,火锅场景门店，适合高频并发测试，门店编号 356,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.440000,39.940000,成都市压测大道356号,成都,1,1,4.57,14,0,11,2480,2026-01-14 12:00:00,2026-03-15 12:00:00,0
357,37,压测烧烤铺0357,烧烤场景门店，适合高频并发测试，门店编号 357,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.441000,39.941000,杭州市压测大道357号,杭州,1,1,4.62,13,70,21,2487,2026-01-13 12:00:00,2026-03-14 12:00:00,0
358,38,压测奶茶店0358,奶茶场景门店，适合高频并发测试，门店编号 358,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.442000,39.942000,北京市压测大道358号,北京,1,1,4.00,13,0,11,2494,2026-01-12 12:00:00,2026-03-13 12:00:00,0
359,39,压测咖啡馆0359,咖啡场景门店，适合高频并发测试，门店编号 359,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.443000,39.943000,上海市压测大道359号,上海,1,1,4.15,13,0,21,2501,2026-01-11 12:00:00,2026-03-12 12:00:00,0
360,40,压测快餐店0360,快餐场景门店，适合高频并发测试，门店编号 360,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.444000,39.944000,广州市压测大道360号,广州,1,1,4.50,14,71,11,2508,2026-01-10 12:00:00,2026-03-11 12:00:00,0
361,41,压测甜品屋0361,甜品场景门店，适合高频并发测试，门店编号 361,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.445000,39.945000,深圳市压测大道361号,深圳,1,1,4.54,13,0,22,2515,2026-01-09 12:00:00,2026-03-25 12:00:00,0
362,42,压测日料店0362,日料场景门店，适合高频并发测试，门店编号 362,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.446000,39.946000,成都市压测大道362号,成都,1,1,4.69,13,0,22,2522,2026-01-08 12:00:00,2026-03-24 12:00:00,0
363,43,压测西餐厅0363,西餐场景门店，适合高频并发测试，门店编号 363,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.447000,39.947000,杭州市压测大道363号,杭州,1,1,4.43,14,0,11,2529,2026-01-07 12:00:00,2026-03-23 12:00:00,0
364,44,压测川菜馆0364,川菜场景门店，适合高频并发测试，门店编号 364,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.448000,39.948000,北京市压测大道364号,北京,1,1,4.15,13,70,22,2536,2026-01-06 12:00:00,2026-03-22 12:00:00,0
365,45,压测粤菜馆0365,粤菜场景门店，适合高频并发测试，门店编号 365,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.449000,39.949000,上海市压测大道365号,上海,1,1,4.08,13,0,11,2543,2026-01-05 12:00:00,2026-03-21 12:00:00,0
366,46,压测火锅店0366,火锅场景门店，适合高频并发测试，门店编号 366,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.450000,39.950000,广州市压测大道366号,广州,1,1,4.54,13,0,22,2550,2026-01-04 12:00:00,2026-03-20 12:00:00,0
367,47,压测烧烤铺0367,烧烤场景门店，适合高频并发测试，门店编号 367,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.451000,39.951000,深圳市压测大道367号,深圳,1,1,4.64,14,71,11,2557,2026-01-03 12:00:00,2026-03-19 12:00:00,0
368,48,压测奶茶店0368,奶茶场景门店，适合高频并发测试，门店编号 368,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.452000,39.952000,成都市压测大道368号,成都,1,1,4.54,13,0,21,2564,2026-01-02 12:00:00,2026-03-18 12:00:00,0
369,49,压测咖啡馆0369,咖啡场景门店，适合高频并发测试，门店编号 369,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.453000,39.953000,杭州市压测大道369号,杭州,1,1,4.46,13,0,11,2571,2026-01-01 12:00:00,2026-03-17 12:00:00,0
370,50,压测快餐店0370,快餐场景门店，适合高频并发测试，门店编号 370,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.454000,39.954000,北京市压测大道370号,北京,1,1,4.07,14,0,21,2578,2025-12-31 12:00:00,2026-03-16 12:00:00,0
371,51,压测甜品屋0371,甜品场景门店，适合高频并发测试，门店编号 371,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.455000,39.955000,上海市压测大道371号,上海,1,1,4.15,13,70,11,2585,2025-12-30 12:00:00,2026-03-15 12:00:00,0
372,52,压测日料店0372,日料场景门店，适合高频并发测试，门店编号 372,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.456000,39.956000,广州市压测大道372号,广州,1,1,4.69,13,0,21,2592,2025-12-29 12:00:00,2026-03-14 12:00:00,0
373,53,压测西餐厅0373,西餐场景门店，适合高频并发测试，门店编号 373,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.457000,39.957000,深圳市压测大道373号,深圳,1,1,4.62,13,0,11,2599,2025-12-28 12:00:00,2026-03-13 12:00:00,0
374,54,压测川菜馆0374,川菜场景门店，适合高频并发测试，门店编号 374,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.458000,39.958000,成都市压测大道374号,成都,1,1,4.50,14,71,22,2606,2025-12-27 12:00:00,2026-03-12 12:00:00,0
375,55,压测粤菜馆0375,粤菜场景门店，适合高频并发测试，门店编号 375,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.459000,39.959000,杭州市压测大道375号,杭州,1,1,4.23,13,0,11,2613,2025-12-26 12:00:00,2026-03-11 12:00:00,0
376,16,压测火锅店0376,火锅场景门店，适合高频并发测试，门店编号 376,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.460000,39.960000,北京市压测大道376号,北京,1,1,4.08,13,0,22,2620,2026-03-25 12:00:00,2026-03-25 12:00:00,0
377,17,压测烧烤铺0377,烧烤场景门店，适合高频并发测试，门店编号 377,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.461000,39.961000,上海市压测大道377号,上海,1,1,4.29,14,0,22,2627,2026-03-24 12:00:00,2026-03-24 12:00:00,0
378,18,压测奶茶店0378,奶茶场景门店，适合高频并发测试，门店编号 378,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.462000,39.962000,广州市压测大道378号,广州,1,1,4.62,13,70,11,2634,2026-03-23 12:00:00,2026-03-23 12:00:00,0
379,19,压测咖啡馆0379,咖啡场景门店，适合高频并发测试，门店编号 379,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.463000,39.963000,深圳市压测大道379号,深圳,1,1,4.62,13,0,22,2641,2026-03-22 12:00:00,2026-03-22 12:00:00,0
380,20,压测快餐店0380,快餐场景门店，适合高频并发测试，门店编号 380,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.464000,39.964000,成都市压测大道380号,成都,1,1,4.54,13,0,11,2648,2026-03-21 12:00:00,2026-03-21 12:00:00,0
381,21,压测甜品屋0381,甜品场景门店，适合高频并发测试，门店编号 381,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.465000,39.965000,杭州市压测大道381号,杭州,1,1,4.14,14,71,21,2655,2026-03-20 12:00:00,2026-03-20 12:00:00,0
382,22,压测日料店0382,日料场景门店，适合高频并发测试，门店编号 382,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.466000,39.966000,北京市压测大道382号,北京,1,1,4.23,13,0,11,2662,2026-03-19 12:00:00,2026-03-19 12:00:00,0
383,23,压测西餐厅0383,西餐场景门店，适合高频并发测试，门店编号 383,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.467000,39.967000,上海市压测大道383号,上海,1,1,4.21,14,0,21,2669,2026-03-18 12:00:00,2026-03-18 12:00:00,0
384,24,压测川菜馆0384,川菜场景门店，适合高频并发测试，门店编号 384,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.468000,39.968000,广州市压测大道384号,广州,1,1,4.69,13,0,11,2676,2026-03-17 12:00:00,2026-03-17 12:00:00,0
385,25,压测粤菜馆0385,粤菜场景门店，适合高频并发测试，门店编号 385,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.469000,39.969000,深圳市压测大道385号,深圳,1,1,4.69,13,70,21,2683,2026-03-16 12:00:00,2026-03-16 12:00:00,0
386,26,压测火锅店0386,火锅场景门店，适合高频并发测试，门店编号 386,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.470000,39.970000,成都市压测大道386号,成都,1,1,4.46,13,0,11,2690,2026-03-15 12:00:00,2026-03-15 12:00:00,0
387,27,压测烧烤铺0387,烧烤场景门店，适合高频并发测试，门店编号 387,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.471000,39.971000,杭州市压测大道387号,杭州,1,1,4.23,13,0,22,2697,2026-03-14 12:00:00,2026-03-14 12:00:00,0
388,28,压测奶茶店0388,奶茶场景门店，适合高频并发测试，门店编号 388,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.472000,39.972000,北京市压测大道388号,北京,1,1,4.07,14,71,11,2704,2026-03-13 12:00:00,2026-03-13 12:00:00,0
389,29,压测咖啡馆0389,咖啡场景门店，适合高频并发测试，门店编号 389,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.473000,39.973000,上海市压测大道389号,上海,1,1,4.38,13,0,22,2711,2026-03-12 12:00:00,2026-03-12 12:00:00,0
390,30,压测快餐店0390,快餐场景门店，适合高频并发测试，门店编号 390,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.474000,39.974000,广州市压测大道390号,广州,1,1,4.64,14,0,11,2718,2026-03-11 12:00:00,2026-03-11 12:00:00,0
391,31,压测甜品屋0391,甜品场景门店，适合高频并发测试，门店编号 391,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.475000,39.975000,深圳市压测大道391号,深圳,1,1,4.62,13,0,22,2725,2026-03-10 12:00:00,2026-03-25 12:00:00,0
392,32,压测日料店0392,日料场景门店，适合高频并发测试，门店编号 392,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.476000,39.976000,成都市压测大道392号,成都,1,1,4.62,13,70,22,2732,2026-03-09 12:00:00,2026-03-24 12:00:00,0
393,33,压测西餐厅0393,西餐场景门店，适合高频并发测试，门店编号 393,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.477000,39.977000,杭州市压测大道393号,杭州,1,1,4.00,13,0,11,2739,2026-03-08 12:00:00,2026-03-23 12:00:00,0
394,34,压测川菜馆0394,川菜场景门店，适合高频并发测试，门店编号 394,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.478000,39.978000,北京市压测大道394号,北京,1,1,4.14,14,0,21,2746,2026-03-07 12:00:00,2026-03-22 12:00:00,0
395,35,压测粤菜馆0395,粤菜场景门店，适合高频并发测试，门店编号 395,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.479000,39.979000,上海市压测大道395号,上海,1,1,4.62,13,71,11,2753,2026-03-06 12:00:00,2026-03-21 12:00:00,0
396,36,压测火锅店0396,火锅场景门店，适合高频并发测试，门店编号 396,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.480000,39.980000,广州市压测大道396号,广州,1,1,4.54,13,0,21,2760,2026-03-05 12:00:00,2026-03-20 12:00:00,0
397,37,压测烧烤铺0397,烧烤场景门店，适合高频并发测试，门店编号 397,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.481000,39.981000,深圳市压测大道397号,深圳,1,1,4.64,14,0,11,2767,2026-03-04 12:00:00,2026-03-19 12:00:00,0
398,38,压测奶茶店0398,奶茶场景门店，适合高频并发测试，门店编号 398,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.482000,39.982000,成都市压测大道398号,成都,1,1,4.38,13,0,21,2774,2026-03-03 12:00:00,2026-03-18 12:00:00,0
399,39,压测咖啡馆0399,咖啡场景门店，适合高频并发测试，门店编号 399,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.483000,39.983000,杭州市压测大道399号,杭州,1,1,4.15,13,70,11,2781,2026-03-02 12:00:00,2026-03-17 12:00:00,0
400,40,压测快餐店0400,快餐场景门店，适合高频并发测试，门店编号 400,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.484000,39.984000,北京市压测大道400号,北京,1,1,4.15,13,0,22,2788,2026-03-01 12:00:00,2026-03-16 12:00:00,0
401,41,压测甜品屋0401,甜品场景门店，适合高频并发测试，门店编号 401,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.485000,39.985000,上海市压测大道401号,上海,1,1,4.57,14,0,11,2795,2026-02-28 12:00:00,2026-03-15 12:00:00,0
402,42,压测日料店0402,日料场景门店，适合高频并发测试，门店编号 402,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.486000,39.986000,广州市压测大道402号,广州,1,1,4.62,13,0,22,2802,2026-02-27 12:00:00,2026-03-14 12:00:00,0
403,43,压测西餐厅0403,西餐场景门店，适合高频并发测试，门店编号 403,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.487000,39.987000,深圳市压测大道403号,深圳,1,1,4.54,13,71,11,2809,2026-02-26 12:00:00,2026-03-13 12:00:00,0
404,44,压测川菜馆0404,川菜场景门店，适合高频并发测试，门店编号 404,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.488000,39.988000,成都市压测大道404号,成都,1,1,4.36,14,0,22,2816,2026-02-25 12:00:00,2026-03-12 12:00:00,0
405,45,压测粤菜馆0405,粤菜场景门店，适合高频并发测试，门店编号 405,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.489000,39.989000,杭州市压测大道405号,杭州,1,1,4.07,14,0,11,2823,2026-02-24 12:00:00,2026-03-11 12:00:00,0
406,46,压测火锅店0406,火锅场景门店，适合高频并发测试，门店编号 406,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.490000,39.990000,北京市压测大道406号,北京,1,1,4.08,12,70,22,2830,2026-02-23 12:00:00,2026-03-25 12:00:00,0
407,47,压测烧烤铺0407,烧烤场景门店，适合高频并发测试，门店编号 407,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.491000,39.991000,上海市压测大道407号,上海,1,1,4.69,13,0,21,2837,2026-02-22 12:00:00,2026-03-24 12:00:00,0
408,48,压测奶茶店0408,奶茶场景门店，适合高频并发测试，门店编号 408,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.492000,39.992000,广州市压测大道408号,广州,1,1,4.64,14,0,11,2844,2026-02-21 12:00:00,2026-03-23 12:00:00,0
409,49,压测咖啡馆0409,咖啡场景门店，适合高频并发测试，门店编号 409,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.493000,39.993000,深圳市压测大道409号,深圳,1,1,4.46,13,0,21,2851,2026-02-20 12:00:00,2026-03-22 12:00:00,0
410,50,压测快餐店0410,快餐场景门店，适合高频并发测试，门店编号 410,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.494000,39.994000,成都市压测大道410号,成都,1,1,4.23,13,71,11,2858,2026-02-19 12:00:00,2026-03-21 12:00:00,0
411,51,压测甜品屋0411,甜品场景门店，适合高频并发测试，门店编号 411,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.495000,39.995000,杭州市压测大道411号,杭州,1,1,4.14,14,0,21,2865,2026-02-18 12:00:00,2026-03-20 12:00:00,0
412,52,压测日料店0412,日料场景门店，适合高频并发测试，门店编号 412,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.496000,39.996000,北京市压测大道412号,北京,1,1,4.29,14,0,11,2872,2026-02-17 12:00:00,2026-03-19 12:00:00,0
413,53,压测西餐厅0413,西餐场景门店，适合高频并发测试，门店编号 413,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.497000,39.997000,上海市压测大道413号,上海,1,1,4.67,12,70,22,2879,2026-02-16 12:00:00,2026-03-18 12:00:00,0
414,54,压测川菜馆0414,川菜场景门店，适合高频并发测试，门店编号 414,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.498000,39.998000,广州市压测大道414号,广州,1,1,4.62,13,0,11,2886,2026-02-15 12:00:00,2026-03-17 12:00:00,0
415,55,压测粤菜馆0415,粤菜场景门店，适合高频并发测试，门店编号 415,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.499000,39.999000,深圳市压测大道415号,深圳,1,1,4.57,14,0,22,2893,2026-02-14 12:00:00,2026-03-16 12:00:00,0
416,16,压测火锅店0416,火锅场景门店，适合高频并发测试，门店编号 416,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.500000,40.000000,成都市压测大道416号,成都,1,1,4.14,14,0,11,2900,2026-02-13 12:00:00,2026-03-15 12:00:00,0
417,17,压测烧烤铺0417,烧烤场景门店，适合高频并发测试，门店编号 417,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.501000,40.001000,杭州市压测大道417号,杭州,1,1,4.25,12,71,22,2907,2026-02-12 12:00:00,2026-03-14 12:00:00,0
418,18,压测奶茶店0418,奶茶场景门店，适合高频并发测试，门店编号 418,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.502000,40.002000,北京市压测大道418号,北京,1,1,4.21,14,0,11,2914,2026-02-11 12:00:00,2026-03-13 12:00:00,0
419,19,压测咖啡馆0419,咖啡场景门店，适合高频并发测试，门店编号 419,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.503000,40.003000,上海市压测大道419号,上海,1,1,4.64,14,0,22,2921,2026-02-10 12:00:00,2026-03-12 12:00:00,0
420,20,压测快餐店0420,快餐场景门店，适合高频并发测试，门店编号 420,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.504000,40.004000,广州市压测大道420号,广州,1,1,4.75,12,70,10,2928,2026-02-09 12:00:00,2026-03-11 12:00:00,0
421,21,压测甜品屋0421,甜品场景门店，适合高频并发测试，门店编号 421,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.505000,40.005000,深圳市压测大道421号,深圳,1,1,4.46,13,0,22,2935,2026-02-08 12:00:00,2026-03-25 12:00:00,0
422,22,压测日料店0422,日料场景门店，适合高频并发测试，门店编号 422,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.506000,40.006000,成都市压测大道422号,成都,1,1,4.21,14,0,21,2942,2026-02-07 12:00:00,2026-03-24 12:00:00,0
423,23,压测西餐厅0423,西餐场景门店，适合高频并发测试，门店编号 423,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.507000,40.007000,杭州市压测大道423号,杭州,1,1,4.07,14,0,11,2949,2026-02-06 12:00:00,2026-03-23 12:00:00,0
424,24,压测川菜馆0424,川菜场景门店，适合高频并发测试，门店编号 424,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.508000,40.008000,北京市压测大道424号,北京,1,1,4.50,12,71,21,2956,2026-02-05 12:00:00,2026-03-22 12:00:00,0
425,25,压测粤菜馆0425,粤菜场景门店，适合高频并发测试，门店编号 425,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.509000,40.009000,上海市压测大道425号,上海,1,1,4.64,14,0,11,2963,2026-02-04 12:00:00,2026-03-21 12:00:00,0
426,26,压测火锅店0426,火锅场景门店，适合高频并发测试，门店编号 426,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.510000,40.010000,广州市压测大道426号,广州,1,1,4.57,14,0,22,2970,2026-02-03 12:00:00,2026-03-20 12:00:00,0
427,27,压测烧烤铺0427,烧烤场景门店，适合高频并发测试，门店编号 427,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.511000,40.011000,深圳市压测大道427号,深圳,1,1,4.46,13,70,11,2977,2026-02-02 12:00:00,2026-03-19 12:00:00,0
428,28,压测奶茶店0428,奶茶场景门店，适合高频并发测试，门店编号 428,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.512000,40.012000,成都市压测大道428号,成都,1,1,3.92,12,0,22,2984,2026-02-01 12:00:00,2026-03-18 12:00:00,0
429,29,压测咖啡馆0429,咖啡场景门店，适合高频并发测试，门店编号 429,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.513000,40.013000,杭州市压测大道429号,杭州,1,1,4.14,14,0,11,2991,2026-01-31 12:00:00,2026-03-17 12:00:00,0
430,30,压测快餐店0430,快餐场景门店，适合高频并发测试，门店编号 430,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.514000,40.014000,北京市压测大道430号,北京,1,1,4.64,14,0,22,2998,2026-01-30 12:00:00,2026-03-16 12:00:00,0
